http.response	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.nxtseq	tcp.ack	http.host	http.request.uri	http.request.method	http.content_type	http.content_length	http.cookie	http.referer	http.user_agent	http.response.code	http.date
	"192.168.81.138"	"111.206.179.205"	"63644"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/8a45d45d0c5e4ddf9b25a8ef8091637c_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63645"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/390ceb6302b64cc69fdabf6d22ee70cf_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63648"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/4fe49859469e4664bd264cf38c7f33fd_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63649"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/cb13b7e199314ef0a8de5254de60a377_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/52ba470fe7664b19bf9aea80cf87d1f2_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63646"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/46ce56624fdc410ba8c1fb5093ccdc2b_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63642"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/c48c721e173a47b0802621f71041a5ba_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"8095"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63649"	"7293"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63642"	"13076"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63646"	"14230"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63651"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/a53d45f27e0c4f7e9b757511eb2c9aff_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63643"	"10308"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63645"	"8593"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63648"	"16927"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63643"	"80"	"733"	"10308"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/561176b2b2214b26b6adfef091f66d5c_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63650"	"80"	"367"	"1"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/8386ad01be5c4fc7ad808600d0df150c_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63642"	"80"	"733"	"13076"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/4e309d3881674fff869975ee10065f73_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63649"	"80"	"733"	"7293"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/afca41a86ca44a2cbd6b768aa90d9b30_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63646"	"80"	"733"	"14230"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/058d1ed541d54b4cb1ce02166ced6c62_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63645"	"80"	"733"	"8593"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/1181329fb3224329bbe7445ddf96ddfa_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63648"	"80"	"733"	"16927"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/c9b86a4678b94804a64bc1e11aeb1631_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"733"	"8095"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/349d29b1c62446ab8613c3d7832fca93_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63639"	"170411"	"444"				"image/png"	"169736"				"200"	"Fri, 17 Sep 2021 09:16:22 GMT"
	"192.168.81.138"	"125.39.179.243"	"63639"	"80"	"887"	"170411"	"www.xinhuanet.com"	"//titlepic/112785/1127856525_1631514462181_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63650"	"4535"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63650"	"80"	"733"	"4535"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/331c5e60608346fb968c2c903623bf10_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"18713"	"733"				"image/jpeg"	"10138"				"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"1099"	"18713"	"www.news.cn"	"/titlepic/bangdan/2021-9/17/96204bd66bf246c88f3c4dea4d110823_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63648"	"42802"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63646"	"37814"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63648"	"80"	"1080"	"42802"	"www.news.cn"	"/titlepic/112787/1127870599_1631845602339_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63646"	"80"	"1080"	"37814"	"www.news.cn"	"/titlepic/112787/1127870599_1631845642508_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63642"	"42660"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63642"	"80"	"1080"	"42660"	"www.news.cn"	"/titlepic/112787/1127870599_1631845686082_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63643"	"41425"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63643"	"80"	"1080"	"41425"	"www.news.cn"	"/titlepic/112787/1127870970_1631835925230_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63651"	"48075"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63651"	"80"	"714"	"48075"	"www.news.cn"	"/titlepic/112787/1127871379_1631839130744_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63649"	"87749"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63649"	"80"	"1080"	"87749"	"www.news.cn"	"/titlepic/112787/1127871017_1631835814700_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"29060"	"1099"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"1446"	"29060"	"www.news.cn"	"/titlepic/112787/1127871716_1631863851342_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63650"	"16619"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63650"	"80"	"1080"	"16619"	"www.news.cn"	"/titlepic/112787/1127871716_1631863855349_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63645"	"192089"	"733"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63645"	"80"	"1080"	"192089"	"www.news.cn"	"/titlepic/112787/1127871716_1631863859181_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63639"	"376800"	"887"				"image/jpeg"	"205712"				"200"	"Fri, 17 Sep 2021 09:17:45 GMT"
	"192.168.81.138"	"125.39.179.243"	"63639"	"80"	"1330"	"376800"	"www.xinhuanet.com"	"//titlepic/112786/1127868526_1631768442857_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"62131"	"1446"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"1793"	"62131"	"www.news.cn"	"/titlepic/112787/1127872606_1631849034976_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63644"	"239685"	"367"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63644"	"80"	"714"	"239685"	"www.news.cn"	"/titlepic/112787/1127871675_1631841241004_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63646"	"184446"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63646"	"80"	"1427"	"184446"	"www.news.cn"	"/titlepic/112787/1127870974_1631836172721_title0h.JPG"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63640"	"594833"	"444"				"image/gif"	"594160"				"200"	"Fri, 17 Sep 2021 09:22:25 GMT"
	"192.168.81.138"	"125.39.179.243"	"63640"	"80"	"887"	"594833"	"www.xinhuanet.com"	"//titlepic/112786/1127863084_1631670828626_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63650"	"56975"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63650"	"80"	"1427"	"56975"	"www.news.cn"	"/titlepic/112787/1127871421_1631839429194_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63645"	"230292"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"119783"	"1793"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63649"	"97065"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63648"	"251544"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"111.206.179.205"	"63645"	"80"	"1427"	"230292"	"www.news.cn"	"/titlepic/112787/1127871421_1631839475653_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63648"	"80"	"1427"	"251544"	"www.news.cn"	"/titlepic/112787/1127871421_1631839486178_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63647"	"80"	"2140"	"119783"	"www.news.cn"	"/titlepic/112787/1127870818_1631836094362_title0h.JPG"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"111.206.179.205"	"63649"	"80"	"1427"	"97065"	"www.news.cn"	"/titlepic/112787/1127872526_1631847854634_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"948986"	"444"				"image/jpeg"	"948308"				"200"	"Fri, 17 Sep 2021 09:23:02 GMT"
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"887"	"948986"	"www.xinhuanet.com"	"//titlepic/112786/1127863092_1631670877620_title0h.png"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63646"	"253111"	"1427"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63640"	"663272"	"887"				"image/jpeg"	"67761"				"200"	"Fri, 17 Sep 2021 09:23:03 GMT"
	"192.168.81.138"	"111.206.179.205"	"63646"	"80"	"1774"	"253111"	"www.news.cn"	"/titlepic/112787/1127873833_1631869033078_title0h.jpg"	"GET"				"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63644"	"323101"	"714"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
	"192.168.81.138"	"125.39.179.243"	"63640"	"80"	"1330"	"663272"	"www.xinhuanet.com"	"//titlepic/112786/1127863114_1631671061611_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63638"	"1266669"	"444"				"image/gif"	"1265996"				"200"	"Fri, 17 Sep 2021 09:18:26 GMT"
	"192.168.81.138"	"125.39.179.243"	"63638"	"80"	"887"	"1266669"	"www.xinhuanet.com"	"//titlepic/112786/1127868530_1631768667094_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"1238009"	"887"				"image/png"	"288345"				"200"	"Fri, 17 Sep 2021 09:23:03 GMT"
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"1330"	"1238009"	"www.xinhuanet.com"	"//titlepic/112785/1127859010_1631582784014_title0h.png"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63648"	"327399"	"1427"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63646"	"277845"	"1774"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63649"	"123089"	"1427"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63650"	"170737"	"1427"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63647"	"198237"	"2140"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63651"	"56713"	"714"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63638"	"1385498"	"887"				"image/jpeg"	"118153"				"200"	"Fri, 17 Sep 2021 09:17:41 GMT"
	"192.168.81.138"	"125.39.179.243"	"63638"	"80"	"1330"	"1385498"	"www.xinhuanet.com"	"//titlepic/112786/1127868544_1631769705545_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63634"	"610982"	"444"				"image/png"	"610305"				"200"	"Fri, 17 Sep 2021 09:13:25 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"1748421"	"1330"				"image/png"	"509736"				"200"	"Fri, 17 Sep 2021 09:22:48 GMT"
	"192.168.81.138"	"125.39.179.243"	"63634"	"80"	"887"	"610982"	"www.xinhuanet.com"	"//titlepic/112785/1127859041_1631582968512_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"1773"	"1748421"	"www.xinhuanet.com"	"//titlepic/112785/1127854915_1631499954306_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63645"	"362880"	"1427"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"1832344"	"1773"				"image/jpeg"	"83248"				"200"	"Fri, 17 Sep 2021 09:17:58 GMT"
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"2216"	"1832344"	"www.xinhuanet.com"	"//titlepic/112785/1127855535_1631498578803_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63576"	"2126109"	"973"				"image/gif"	"2124842"				"200"	"Fri, 17 Sep 2021 09:17:02 GMT"
	"192.168.81.138"	"125.39.179.243"	"63576"	"80"	"1416"	"2126109"	"www.xinhuanet.com"	"//titlepic/112785/1127853090_1631411341095_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63636"	"1237954"	"444"				"image/gif"	"1237277"				"200"	"Fri, 17 Sep 2021 09:13:52 GMT"
	"192.168.81.138"	"125.39.179.243"	"63636"	"80"	"887"	"1237954"	"www.xinhuanet.com"	"//titlepic/112784/1127848031_1631251195421_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63637"	"1194764"	"444"				"image/gif"	"1194088"				"200"	"Fri, 17 Sep 2021 09:17:03 GMT"
	"192.168.81.138"	"125.39.179.243"	"63637"	"80"	"887"	"1194764"	"www.xinhuanet.com"	"//titlepic/112785/1127851243_1631328813865_title0h.gif"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"1863433"	"2216"				"image/jpeg"	"30415"				"200"	"Fri, 17 Sep 2021 09:21:05 GMT"
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"2659"	"1863433"	"www.xinhuanet.com"	"//titlepic/112785/1127853139_1631411678521_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63643"	"133503"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63577"	"3043879"	"444"				"image/gif"	"3043203"				"200"	"Fri, 17 Sep 2021 09:17:18 GMT"
	"192.168.81.138"	"125.39.179.243"	"63577"	"80"	"887"	"3043879"	"www.xinhuanet.com"	"//titlepic/112784/1127848038_1631252869028_title0h.jpg"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63641"	"1900169"	"2659"				"image/jpeg"	"36051"				"200"	"Fri, 17 Sep 2021 09:23:20 GMT"
	"192.168.81.138"	"125.39.179.243"	"63641"	"80"	"3102"	"1900169"	"www.xinhuanet.com"	"//titlepic/112784/1127848041_1631251449755_title0h.png"	"GET"			"uid=df477789896242ff8666d2527d23e223; wdcid=2dc7e5810ced633c; wdlast=1631870288"	"http://www.xinhuanet.com/"	"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"		
"1"	"111.206.179.205"	"192.168.81.138"	"80"	"63642"	"165491"	"1080"				"image/jpeg"					"200"	"Fri, 17 Sep 2021 09:23:19 GMT"
"1"	"125.39.179.243"	"192.168.81.138"	"80"	"63577"	"3079006"	"887"				"image/jpeg"	"34452"				"200"	"Fri, 17 Sep 2021 09:17:20 GMT"
