frame.number,frame.time_delta_displayed,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len,dns.id,dns.flags.response,dns.flags.opcode,dns.qry.name,dns.qry.type,dns.a,dns.txt,dns.txt.length,dns.flags.rcode
"104","0.126686000","192.168.183.2","192.168.183.133","53","61793","293","0x0000b46c","1","0","post.33198c8e33d6979a68887da3db0d5fb9386f23aa59d80e9b1b68b223c.8d80712b8653efa29ed6d553e0e65376e049172061372ef1dda2e87c.ac95f15f949fe55c2e88ca91a326c8a1b531249b409835ae99acb4b9.12dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"105","0.001057000","192.168.183.133","192.168.183.2","51093","53","277","0x0000c0b4","0","0","post.3aa54f6dd7abc5bc300ed6e21b87c779a37fa1ac1f786bb02b7f1946c.7e90f09da9ecb7da346e5f7d08255460dfc6fdc78ef9d91d50533d58.b2504ae36ecb54b0425693ef479c0e14f8dac8f8bfaa438f48e67d8f.22dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"106","0.055539000","192.168.183.2","192.168.183.133","53","51093","293","0x0000c0b4","1","0","post.3aa54f6dd7abc5bc300ed6e21b87c779a37fa1ac1f786bb02b7f1946c.7e90f09da9ecb7da346e5f7d08255460dfc6fdc78ef9d91d50533d58.b2504ae36ecb54b0425693ef479c0e14f8dac8f8bfaa438f48e67d8f.22dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"107","0.001122000","192.168.183.133","192.168.183.2","61169","53","277","0x0000e956","0","0","post.38e74f1afa53bb149811e06c8d38b752ccdb825ca2a75ee22c09e79d0.b0b6247f5b09a3a0d57602ebe063b2418c55521b626279c7c01a0713.04fc59544ac0f9a525fe967f9efb0789db76aed8ea3d565d1ec6b8ed.32dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"108","0.055985000","192.168.183.2","192.168.183.133","53","61169","293","0x0000e956","1","0","post.38e74f1afa53bb149811e06c8d38b752ccdb825ca2a75ee22c09e79d0.b0b6247f5b09a3a0d57602ebe063b2418c55521b626279c7c01a0713.04fc59544ac0f9a525fe967f9efb0789db76aed8ea3d565d1ec6b8ed.32dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"109","0.000937000","192.168.183.133","192.168.183.2","62173","53","277","0x0000bc70","0","0","post.320fe51e61aa39eb619a93905d96c18812515c47de3488da9401391a0.d63b93a50aca06307f2c4bb8d0b1babf24c46ffff9d221a4c29a8774.4cf00da7c6d0d4e431157eb85aac2093e7a5ab404f66e84fa07ffc52.42dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"110","0.150291000","192.168.183.2","192.168.183.133","53","62173","293","0x0000bc70","1","0","post.320fe51e61aa39eb619a93905d96c18812515c47de3488da9401391a0.d63b93a50aca06307f2c4bb8d0b1babf24c46ffff9d221a4c29a8774.4cf00da7c6d0d4e431157eb85aac2093e7a5ab404f66e84fa07ffc52.42dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"111","0.001893000","192.168.183.133","192.168.183.2","64864","53","277","0x00002b72","0","0","post.39e93ae03f3cca85e222c9be1dd188576d508412c4389a62d6955e58e.1201b2a18b0b82449f8371aae2f7212cc4e85466333fdb1620f86d3e.d2cafb91d6c2ae3c5f20a00585722191d4945511fef71bdec6f946f8.52dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"112","0.201769000","192.168.183.2","192.168.183.133","53","64864","293","0x00002b72","1","0","post.39e93ae03f3cca85e222c9be1dd188576d508412c4389a62d6955e58e.1201b2a18b0b82449f8371aae2f7212cc4e85466333fdb1620f86d3e.d2cafb91d6c2ae3c5f20a00585722191d4945511fef71bdec6f946f8.52dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"113","0.000953000","192.168.183.133","192.168.183.2","61673","53","277","0x00005189","0","0","post.3acad9bcbaea5ce6b8ee2dd9d97b29e7ed5bf8859095e2323bccd8da1.5e5905db9b184d4e5767a0579129cd31b726e0b8cdf738401c5acf5c.ada4565deaaf462bdb87934b78c01885933bd53214e17691f2e8127d.62dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"114","0.053695000","192.168.183.2","192.168.183.133","53","61673","293","0x00005189","1","0","post.3acad9bcbaea5ce6b8ee2dd9d97b29e7ed5bf8859095e2323bccd8da1.5e5905db9b184d4e5767a0579129cd31b726e0b8cdf738401c5acf5c.ada4565deaaf462bdb87934b78c01885933bd53214e17691f2e8127d.62dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"115","0.001157000","192.168.183.133","192.168.183.2","56378","53","220","0x00003a2d","0","0","post.26edd8a13be7cc70bcf3f49bc14727fd6db62e5469beae3653c09ec7c.3d16f8bad14e11eecba8603e932e7447e6b8f2a351405ca7050c173b.72dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"116","0.208612000","192.168.183.2","192.168.183.133","53","56378","236","0x00003a2d","1","0","post.26edd8a13be7cc70bcf3f49bc14727fd6db62e5469beae3653c09ec7c.3d16f8bad14e11eecba8603e932e7447e6b8f2a351405ca7050c173b.72dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"117","0.001234000","192.168.183.133","192.168.183.2","53870","53","139","0x0000b854","0","0","post.1f723c3b85e2fb98629c9ef97189250c8.82dee38ed.782f55f2.ns1.ssltestdomain.xyz","1",,,,
"118","0.168869000","192.168.183.2","192.168.183.133","53","53870","155","0x0000b854","1","0","post.1f723c3b85e2fb98629c9ef97189250c8.82dee38ed.782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"119","10.019410000","192.168.183.133","192.168.183.2","53957","53","90","0x00008421","0","0","782f55f2.ns2.ssltestdomain.xyz","1",,,,
"120","0.001897000","192.168.183.2","192.168.183.133","53","53957","106","0x00008421","1","0","782f55f2.ns2.ssltestdomain.xyz","1","74.125.196.131",,,"0"
"121","0.000779000","192.168.183.133","192.168.183.2","51656","53","104","0x00002656","0","0","api.0302d1ba3.782f55f2.ns2.ssltestdomain.xyz","1",,,,
"122","0.474872000","192.168.183.2","192.168.183.133","53","51656","120","0x00002656","1","0","api.0302d1ba3.782f55f2.ns2.ssltestdomain.xyz","1","0.0.0.0",,,"0"
"123","10.026746000","192.168.183.133","192.168.183.2","59500","53","90","0x00002640","0","0","782f55f2.ns1.ssltestdomain.xyz","1",,,,
"124","0.026506000","192.168.183.2","192.168.183.133","53","59500","106","0x00002640","1","0","782f55f2.ns1.ssltestdomain.xyz","1","74.125.196.113",,,"0"
"125","10.004614000","192.168.183.133","192.168.183.2","50105","53","90","0x00005553","0","0","782f55f2.ns2.ssltestdomain.xyz","1",,,,
"126","0.049935000","192.168.183.2","192.168.183.133","53","50105","106","0x00005553","1","0","782f55f2.ns2.ssltestdomain.xyz","1","74.125.196.113",,,"0"
